"","id","type","hcldividi","hclturkre","hcleducat","hclpoliti","hclfiscal","hclsocial","hclgod","hclincome","hclage","hclgender","O","C","E","A","N","hcltrust","hclthough","hcltstpep","riskecon_1","ambigecon_1","mazeecon","trolley1","trolley2","k","prosociality","intellectualism","selfdetermination","selfcontrol"
"835","A2TYLR23CHRULH",2,4,2,4,4,3,3,2,5,36,0,-0.702582913711496,0.715206993817653,-0.240944727359016,-1.46609663031206,-0.679615591382816,5,3,4,3,1,1,-2.05598818768631,0.860423090014623,0.011,-0.312036194707552,-0.734168445361043,0.0131517733717693,-1.95113829060197
"836","A34DWBBWZRLO1X",2,3,5,5,5,2,2,1,5,53,1,1.37737039870038,1.27127585857614,-0.240944727359016,0.744409882346917,-1.6394443476215,6,2,5,2,2,2,-2.14440868480327,0.294975098326247,0.00175,-3.11020327338419,-3.1271603308019,2.01027161151566,0.0837543055474139
"839","A2RMJNF6IPI42F",0,3,6,5,6,1,1,1,5,30,1,1.37737039870038,-1.50906846521628,-0.240944727359016,0.191783254182173,-0.199701213263476,5,2,4,1,1,1,-0.820688359621256,-1.70714523977471,0.0285,-2.76679143174316,-3.98647817696829,-0.0846093471741474,1.12396931927128
"841","A2AG0341RLZ2L8",2,3,3,3,3,5,5,5,4,31,1,-0.702582913711496,0.715206993817653,0.233147163366815,-0.913470002147316,0.280213164855865,6,3,3,1,1,1,0.115313719225528,-0.0641929882768975,0.0285,0.794717147136266,1.57781998364484,1.16398603303193,-1.14954585763463
"843","A3QJWM6O8BU1AV",0,2,2,2,4,5,2,7,3,23,0,0.857382070597413,-0.396930735699312,-0.240944727359016,-0.913470002147316,-1.15952996950216,4,3,4,5,5,1,1.17377255305666,-0.0641929882768975,0.175,-6.01499872446965,0.947498050556076,-0.421628451415358,0.711111041825908
"849","A2Z6GS7K88Q9TX",1,3,1,3,5,5,5,7,2,37,1,0.337393742494443,-0.396930735699312,0.233147163366815,0.191783254182173,1.24004192109455,2,4,1,2,2,1,0.556122639024133,1.21959117661777,0.011,-0.440382833231024,0.0991282949069022,1.22001574730544,1.27260872841033
"853","AVVZTRF9H0XHH",0,4,2,4,6,3,1,1,6,32,0,-0.182594585608526,-0.396930735699312,0.707239054092645,0.191783254182173,-0.199701213263476,5,2,3,3,2,2,-4.05044910036423,0.142086916808333,0.00425,-0.154504870491537,-2.64813771628471,2.245863510358,2.35573312405798
"854","A31lj9eucb7duk",1,3,4,5,4,3,4,7,5,29,1,-1.22257124181447,0.159138129059171,-0.240944727359016,-0.360843373982571,-0.679615591382816,5,3,5,1,1,1,-0.538592354306717,1.21959117661777,0.0285,-2.89522150183126,1.61948242504036,0.335878375129908,1.27082148434471
"855","A28PW8J2FDYF2F",0,3,4,4,5,3,3,5,3,57,1,-0.182594585608526,1.27127585857614,0.233147163366815,1.29703651051166,0.760127542975206,5,2,4,1,1,1,0.574250718773991,0.294975098326247,0.011,-1.03301319743971,-0.704974407759766,0.11979841852008,-0.721737787485432
"857","A8WA66Q63YETP",0,2,7,6,6,2,1,1,6,35,1,-0.702582913711496,1.27127585857614,-1.18912850881068,0.191783254182173,0.760127542975206,4,1,4,2,2,2,0.556122639024133,0.294975098326247,0.011,3.90885550897007,-2.53541859071995,-2.67924325550412,-3.01219219025709
"860","A22XK2FSFIAAFG",0,3,1,2,4,3,3,1,1,21,0,-0.182594585608526,-0.952999600457794,-0.240944727359016,0.191783254182173,-0.199701213263476,4,2,3,0,0,1,1.63270955260512,1.21959117661777,0.00022,6.39963092740662,-0.666020437720729,0.129866692895028,0.749419014298138
"862","A2131NUJ7Y8NGZ",1,2,4,5,3,4,2,7,4,27,1,-0.182594585608526,0.715206993817653,0.233147163366815,0.191783254182173,-0.199701213263476,4,2,4,0,0,1,-1.89727527320225,-0.782529161483187,0.011,-2.59235508052894,1.91103455426844,0.875252668874493,-0.00770064803629356
"863","A34VLM2UC0JY11",0,3,4,5,1,6,6,7,4,26,1,-2.26254789802041,-0.396930735699312,-1.66322039953651,1.29703651051166,0.280213164855865,4,3,3,1,1,1,1.63270955260512,-0.629640979965272,7e-04,-1.80895055399952,3.61308281683234,0.55679113040901,-4.63541721100619
"864","A14GSKVEQOSIFD",0,2,1,4,5,2,2,6,6,30,0,-0.182594585608526,-0.396930735699312,-0.240944727359016,-0.913470002147316,1.71995629921389,3,2,4,0,0,1,-2.44463276986767,-3.55637739635775,0.04075,5.35041876261125,1.3885764750429,-3.27269674078411,1.98297896338423
"865","ATGOKVJ5NODKN",0,4,3,5,5,3,3,7,4,26,1,0.337393742494443,-1.50906846521628,-0.240944727359016,0.744409882346917,-0.199701213263476,5,3,4,1,1,1,0.0268932221085667,1.21959117661777,0.0285,-0.827997700384725,1.86774915390895,0.789858749473144,-0.420486297306937
"867","A3VH3472QDE7GP",1,3,2,5,2,5,2,5,10,55,0,1.37737039870038,0.159138129059171,0.707239054092645,0.744409882346917,-1.6394443476215,6,2,3,1,1,1,1.10348013568956,-0.629640979965272,0.011,-1.83363185859021,-1.64818020049947,0.988303331805943,2.01086039360173
"868","AVKKT535QOQTM",1,2,4,4,1,6,6,2,6,28,1,-0.182594585608526,-0.396930735699312,-0.240944727359016,-0.360843373982571,-0.199701213263476,4,2,3,5,3,1,1.63270955260512,-0.629640979965272,0.011,-2.28548873531222,-2.83941799765318,-2.62764130344272,-0.163398438909006
"871","AXOS3YN15I3K8",0,3,6,4,6,2,2,7,4,19,0,0.337393742494443,1.27127585857614,2.12951472627014,1.84966313867641,-0.199701213263476,6,1,4,2,1,1,1.10348013568956,1.21959117661777,0.0285,-5.19516193886023,1.47047692807472,1.70389750393186,-0.534154624459965
"876","A19DY2RQN6EJAC",0,4,1,5,4,4,1,1,8,43,0,0.857382070597413,0.159138129059171,-0.240944727359016,0.191783254182173,-0.679615591382816,5,2,4,1,1,1,-2.97386218678324,-1.70714523977471,7e-04,4.45918634610256,-2.30942539723778,-0.221154551816441,0.04350573994072
"877","A1G2GPEOWI3AQ0",1,3,2,6,5,2,2,3,5,27,0,-0.702582913711496,-1.50906846521628,0.707239054092645,-0.913470002147316,-0.199701213263476,5,3,4,5,5,1,-0.520464274556858,-0.629640979965272,0.00425,3.15928208944231,1.06974836584729,-0.534249367210568,1.22827690944161
"880","A3I9FTHSULHPYS",2,2,1,4,5,5,2,6,10,41,0,-0.702582913711496,1.27127585857614,-1.18912850881068,0.744409882346917,-0.679615591382816,5,1,4,0,0,1,-2.44463276986767,0.142086916808333,0.2125,-2.87937555234585,1.31481778908638,-0.836805267779787,-2.19841534854879
"881","A227L2SOYIBISC",1,3,3,5,6,2,1,6,4,57,1,0.857382070597413,-0.952999600457794,-1.18912850881068,-0.360843373982571,2.19987067733323,5,4,4,2,2,1,-0.432043777439896,-0.0641929882768975,0.0285,2.64504922571259,1.16339714909294,1.70920784193926,1.66066790864425
"884","A3NMQ3019X6YE0",0,3,3,2,3,3,4,7,7,36,1,0.857382070597413,1.27127585857614,-0.240944727359016,-0.913470002147316,0.280213164855865,4,1,4,1,1,2,0.644543136141094,-0.0641929882768975,0.0285,-4.34752860967152,0.512093839484208,-0.848365721932732,1.33523514020982
"891","A9IYFA9Z2WD3A",1,2,5,4,4,4,2,1,3,18,1,0.337393742494443,-1.50906846521628,0.233147163366815,-0.913470002147316,0.280213164855865,5,1,4,3,3,1,-2.05598818768631,-0.988809066568417,0.00175,-1.38962351172726,0.618104107361421,-0.189217793407949,1.59664012584962
"892","A1YK1P623MZGNF",0,3,1,4,4,4,4,7,8,55,1,-0.182594585608526,-0.396930735699312,0.233147163366815,0.744409882346917,-0.199701213263476,5,2,5,0,0,1,1.63270955260512,1.21959117661777,0.0285,-2.48572032091133,2.64639578071964,2.60665887132214,2.74459273789095
"893","AUJHICRFNP62C",0,3,3,5,5,2,2,6,2,43,0,0.857382070597413,0.715206993817653,0.233147163366815,-0.913470002147316,0.280213164855865,5,3,4,0,0,1,-2.05598818768631,-0.0641929882768975,0.011,0.519801155238494,0.780721651036669,-0.0293472874485213,1.03672886269994
"896","A2US16825HDCK7",1,3,3,4,5,2,2,7,5,28,1,-0.702582913711496,-1.50906846521628,-0.240944727359016,1.29703651051166,1.71995629921389,6,4,5,2,2,1,0.556122639024133,1.21959117661777,0.00175,1.39523280475045,4.04311057289975,1.73194950992225,2.07885394731716
"901","A19PATBI3SQNU0",2,3,6,5,6,1,1,1,5,57,1,-0.702582913711496,-1.50906846521628,-1.66322039953651,-0.360843373982571,-0.199701213263476,6,2,4,1,1,1,1.63270955260512,0.294975098326247,7e-04,2.57484314138431,-4.15828736914901,0.987009443222496,0.18937346219576
"905","A38L0ACQDZ9CFW",2,2,2,5,4,4,4,2,5,21,1,-1.74255956991744,-0.952999600457794,-1.18912850881068,-2.0187232584768,0.280213164855865,2,2,5,5,2,1,-0.00936293739115046,-0.629640979965272,0.011,0.826274213252042,-2.06644491992982,-0.235580646730328,1.26963066611381
"906","A3JJOUZ4NNTKWO",1,3,4,4,2,5,3,7,7,68,1,-0.182594585608526,1.27127585857614,-0.240944727359016,0.191783254182173,-1.15952996950216,7,2,5,5,5,1,1.10348013568956,1.21959117661777,0.006375,-1.90679890162489,3.71860536826683,1.28732298242023,-0.778428200026561
"907","AFO62G37P0JBF",0,3,5,4,2,6,5,7,1,44,1,1.37737039870038,-1.50906846521628,-1.18912850881068,-0.360843373982571,0.760127542975206,5,2,4,3,1,1,1.10348013568956,1.21959117661777,0.00425,1.93345596667149,2.50980845272067,-0.361495947705946,2.25316552117425
"908","A3ECJAL8MQKP4G",0,1,1,4,3,4,3,6,5,49,1,-0.702582913711496,1.27127585857614,0.707239054092645,0.191783254182173,-0.199701213263476,5,3,4,5,2,1,-0.520464274556858,1.21959117661777,0.00175,-1.15122118524747,-1.21105211024151,-1.02311579824134,-1.31745430672387
"909","A1NCWY01WAAP2K",2,3,2,5,4,5,3,7,6,54,0,-1.22257124181447,0.159138129059171,-0.240944727359016,-0.913470002147316,-0.199701213263476,5,2,4,5,1,1,1.63270955260512,0.294975098326247,0.00175,-0.823213232531375,2.61086841373599,-2.90305616184273,-0.524140496719702
"911","A2VN3OJKI3R6HE",1,3,6,4,3,4,3,3,5,52,0,-0.702582913711496,-0.952999600457794,-0.240944727359016,0.191783254182173,0.760127542975206,5,2,4,4,1,1,-0.538592354306717,0.294975098326247,0.011,2.48494818123221,1.45098939244536,-1.55129505496134,-1.19130789176904
"912","A2KH7SE6NBL2WQ",1,1,1,5,1,6,6,7,6,29,1,-2.78253622612338,0.159138129059171,0.707239054092645,-0.913470002147316,-0.679615591382816,5,1,4,3,1,1,-0.979401274105321,0.860423090014623,0.00175,3.5833510253075,6.26674778906105,0.622313127775549,-0.891678035977212
"914","ATP2BJPDK4K2B",1,1,5,2,4,4,4,2,3,23,1,-0.702582913711496,-0.396930735699312,0.707239054092645,-0.913470002147316,-0.199701213263476,4,3,3,3,4,1,-1.43833827365378,-1.34797715317156,0.00022,-4.07053715307194,0.0236142048600335,-0.334471899192002,0.230505403620531
"917","A2JIZUR79R6DV0",2,1,5,5,3,4,4,7,7,30,1,0.857382070597413,0.159138129059171,-0.240944727359016,1.29703651051166,-1.6394443476215,7,2,5,5,5,1,1.63270955260512,0.294975098326247,0.011,-5.54333670877214,0.600643953091508,-1.42512825799048,1.17960802287672
"923","A22MI8GGC8C8BQ",0,3,5,5,5,2,2,1,5,38,0,-0.182594585608526,-1.50906846521628,-0.240944727359016,0.744409882346917,0.760127542975206,4,2,3,4,1,2,-0.520464274556858,1.21959117661777,0.011,0.404370340325296,-0.193153209980466,-0.336518888836941,-1.28333581733717
"924","A18YWPYXDGJQA9",0,3,1,2,6,1,2,7,1,31,1,-1.22257124181447,-0.396930735699312,-0.240944727359016,0.191783254182173,-0.199701213263476,6,2,3,0,0,1,1.63270955260512,1.21959117661777,0.175,-0.0624357152620618,1.66019662897404,0.803211715131016,-0.153216539991287
"925","A3PMWELC2PRD2I",1,1,2,6,5,2,2,4,7,44,1,-0.182594585608526,1.27127585857614,0.707239054092645,0.744409882346917,0.280213164855865,5,2,4,1,1,1,1.63270955260512,0.294975098326247,0.0285,-1.55511157299779,0.710707350077101,0.886339389763211,0.664803337464031
"927","A1SR2BVEYAR7EH",1,4,6,6,3,3,3,5,6,37,0,-0.182594585608526,1.27127585857614,-1.18912850881068,-0.360843373982571,0.280213164855865,6,3,4,1,1,1,-1.50863069102089,0.860423090014623,0.00425,0.348748667886519,-2.94519051937723,-1.84024718153456,-1.18872988716932
"936","A16HSMUJ7C7QA7",1,4,3,3,4,3,4,7,1,60,1,-0.182594585608526,1.27127585857614,0.233147163366815,-0.360843373982571,-0.679615591382816,5,3,3,1,1,1,-1.06782177122228,1.21959117661777,0.00175,-0.34919782638906,1.10336423296285,-0.319347173329218,1.53761556166557
"938","AO92NKBQUVED0",1,3,1,4,4,6,1,7,6,29,0,1.37737039870038,1.27127585857614,0.707239054092645,-2.57134988664155,2.19987067733323,1,3,5,1,1,1,-0.520464274556858,1.21959117661777,0.00022,-1.96382042424473,-1.34835939910211,-2.17508415443129,3.84808343575108
"944","A2G7DA8YM24UVR",1,3,4,4,6,1,1,1,3,25,1,0.857382070597413,-0.952999600457794,-0.240944727359016,-0.913470002147316,2.19987067733323,4,4,3,1,1,1,-0.520464274556858,0.294975098326247,0.0285,1.82631030974666,-1.12177516413751,2.42928603832684,2.19363722173311
"945","A7WWXZ5KMC796",1,1,5,4,4,2,2,1,8,29,1,-0.182594585608526,1.27127585857614,-1.18912850881068,-1.46609663031206,-1.6394443476215,3,1,1,5,1,1,-0.820688359621256,-3.55637739635775,0.00425,-3.02703468122127,-3.01435142066534,-0.422886646652741,-3.7037436732714
"952","A32VJLRWGMYGSU",0,3,1,5,6,1,1,1,3,60,1,0.337393742494443,0.159138129059171,2.12951472627014,0.191783254182173,0.280213164855865,6,3,5,1,1,1,-1.59705118813785,1.21959117661777,0.0285,0.00763462807573001,-2.69315814965408,0.180443273148375,0.112942379858678
"954","ABBQZ94MQ3K2N",1,3,4,5,6,1,1,2,4,30,0,1.37737039870038,0.715206993817653,0.707239054092645,0.191783254182173,0.280213164855865,5,3,4,5,5,1,0.0971856394756699,-0.0641929882768975,0.011,-1.98477983905625,-0.414972022821019,0.620299663283603,0.867785441732423
"955","A1F0HIZYHTCJRB",1,2,6,4,4,3,3,1,5,24,1,1.37737039870038,-1.50906846521628,2.12951472627014,0.191783254182173,0.760127542975206,6,2,5,5,3,2,-1.42021019390393,-2.27259323146308,0.0285,-4.77112783960042,-3.62785123014105,3.36251427178546,-0.786743481305672
"956","A212P51360T72C",0,4,1,2,4,4,2,1,5,27,0,1.37737039870038,-0.952999600457794,0.707239054092645,-2.57134988664155,0.760127542975206,2,1,4,2,2,2,0.556122639024133,0.294975098326247,0.0705,1.79728644927881,-2.89371484093777,-3.02960267122656,1.6483280305956
"957","A1UW2WLFTNFJSG",2,4,7,2,4,3,3,6,1,31,0,1.37737039870038,0.159138129059171,-1.66322039953651,0.744409882346917,2.19987067733323,5,1,5,4,3,1,0.0971856394756699,-0.0641929882768975,0.011,-0.547852695428152,1.02755440208414,1.99976892670504,-1.25727007501889
"958","A2HEXKEIGHU8R9",1,3,6,4,4,2,3,1,1,21,0,-2.78253622612338,-0.396930735699312,-0.715036618084846,-1.46609663031206,0.760127542975206,3,1,3,1,1,1,1.10348013568956,0.294975098326247,0.0705,6.71428920631461,-1.7328627927553,-2.16006141724279,-3.90739239245457
"960","A3NA2MDZWEHYYU",0,3,1,2,2,5,5,4,8,36,1,-1.22257124181447,-0.952999600457794,0.233147163366815,0.191783254182173,0.280213164855865,5,4,4,1,1,1,1.63270955260512,1.21959117661777,0.2125,2.83406985622086,2.74806935935483,-0.62813078856949,0.837986141068084
"962","A2TO2AK4UCU98J",0,1,5,4,4,4,4,2,3,23,1,-1.22257124181447,0.715206993817653,0.707239054092645,0.744409882346917,1.24004192109455,6,4,5,0,0,2,-1.87914719345239,0.142086916808333,0.00022,-2.15392136841093,-4.29247412931204,-0.0489332094037308,-0.635232168145295
"965","A2SVQGQWXAJ4YA",0,3,6,4,1,5,6,7,1,27,1,-1.74255956991744,-0.396930735699312,-1.66322039953651,1.84966313867641,0.760127542975206,6,3,4,3,5,1,1.10348013568956,0.294975098326247,0.011,0.029372092680957,5.18998112783832,2.6665788441561,-2.801019559568
"967","A16O794U4S9R4Z",0,3,7,4,1,6,6,7,6,30,0,0.337393742494443,1.27127585857614,1.18133094481848,1.29703651051166,-1.6394443476215,7,1,3,5,3,1,1.63270955260512,1.21959117661777,0.0285,-4.59228643005793,2.70403489522949,1.22828938201852,1.61078059791114
"968","A35GEHI7589M80",1,3,4,5,1,5,5,7,6,76,1,1.37737039870038,1.27127585857614,2.12951472627014,1.84966313867641,-1.6394443476215,4,1,4,1,1,1,1.63270955260512,1.21959117661777,0.2125,-7.83028664499889,0.859997199223361,0.609694323848888,-0.137590779300486
"970","ARFDAABPF0Z5O",0,3,2,5,3,4,4,7,7,24,1,0.857382070597413,-0.396930735699312,1.65542283554431,-0.360843373982571,-0.199701213263476,4,2,4,1,1,1,-0.432043777439896,-0.0641929882768975,0.0285,-1.47461038151381,1.64405632708969,0.221895207112251,1.81518003033525
"971","A1DZMDFI9U604W",0,3,5,4,4,4,1,1,2,21,0,0.857382070597413,-0.396930735699312,-1.66322039953651,0.744409882346917,-1.6394443476215,6,4,5,4,4,2,-1.04969369147242,1.21959117661777,0.011,4.40371803975855,-2.3538333653619,1.65891324052018,4.27076931101308
"975","AEL1MCZLN6W8Y",1,3,3,4,3,4,2,3,4,27,0,-0.702582913711496,-0.952999600457794,-1.66322039953651,-0.360843373982571,1.71995629921389,5,2,4,3,1,1,-2.97386218678324,-1.70714523977471,0.0285,0.567950748540345,-0.726181351968586,-2.3411715989633,1.14995048683622
"978","AFDC9A6Z60W2Z",0,4,2,4,4,3,2,1,9,43,0,-0.182594585608526,-0.396930735699312,-1.66322039953651,0.744409882346917,-0.199701213263476,3,2,3,4,1,2,-2.05598818768631,0.860423090014623,0.00425,3.66811209676878,-2.42593712471102,1.33038289097986,-2.71317968526819
"979","A25IZJP5YKUGQ7",1,3,5,5,2,5,5,7,8,40,1,-0.182594585608526,-0.396930735699312,0.707239054092645,0.191783254182173,-1.15952996950216,4,2,3,3,1,1,0.556122639024133,0.294975098326247,0.011,1.15155865937068,3.88211370517424,-0.540735151783063,2.00233468456929
"983","A33EE91AZUG1LW",1,2,3,5,2,5,4,6,5,26,0,-0.702582913711496,-1.50906846521628,-0.240944727359016,0.191783254182173,0.280213164855865,6,2,4,3,3,1,0.626415056391236,-0.988809066568417,0.0285,-0.356724848784595,2.88290113040169,-0.0418302615514279,0.401897876470961
"984","A2XHRN1WV0B6MV",2,1,6,5,4,4,3,4,7,25,0,-1.22257124181447,-0.952999600457794,0.233147163366815,-0.360843373982571,-0.199701213263476,5,3,4,3,1,1,-2.05598818768631,-0.988809066568417,0.00175,5.50409978835261,3.47440757683052,-0.548574600612634,1.50000730601783
"986","A2XPQ8KYFKI6FD",0,4,2,5,1,6,5,7,1,55,1,0.337393742494443,0.715206993817653,-1.18912850881068,-2.57134988664155,-0.199701213263476,3,3,4,0,0,1,0.574250718773991,1.21959117661777,0.0285,0.547994691626366,1.19231897253901,-1.55412418510524,-0.437304371735707
"991","A2D31RFRY0SJEP",0,3,1,4,2,5,5,7,5,65,1,-1.22257124181447,0.159138129059171,-0.240944727359016,-1.46609663031206,-0.679615591382816,5,3,4,0,2,1,1.63270955260512,1.21959117661777,0.011,1.12432613811522,1.57852338339409,-1.61769561752084,2.22883080910212
"992","A1EAEKR6DTMDBU",0,2,7,4,5,4,2,5,1,49,1,0.857382070597413,-0.952999600457794,-0.240944727359016,-1.46609663031206,0.280213164855865,3,3,4,1,1,1,1.0853520559397,-0.629640979965272,0.011,2.69480157640391,-0.961861064376461,-1.43301504203715,1.2006368229137
"998","A2OO4PG3LBLP5I",1,3,6,2,4,3,3,6,4,36,0,-0.702582913711496,0.715206993817653,0.233147163366815,0.744409882346917,0.280213164855865,5,2,4,1,1,1,-2.97386218678324,-0.782529161483187,0.00425,-4.59157356558274,1.89913846689794,-0.239877296754028,-0.916393230886731
"999","A9QYAH5BONH1W",2,3,7,5,4,3,3,7,7,38,0,-1.22257124181447,1.27127585857614,-0.240944727359016,-0.913470002147316,-1.6394443476215,5,3,3,1,1,1,1.10348013568956,-2.47887313654831,0.00175,-3.58535979909347,1.84543845207326,-0.182502037219008,-2.04186426291455
"1000","AH9P1SBJO739D",0,3,4,2,5,4,4,7,3,45,1,0.337393742494443,0.159138129059171,1.18133094481848,0.744409882346917,-0.679615591382816,7,2,4,5,1,1,1.63270955260512,1.21959117661777,0.011,-2.75677272635035,0.194041066700186,-0.132821812836221,2.15286023066728
"1001","A1KTUXY14G88WA",1,3,7,5,4,1,1,7,7,22,1,1.37737039870038,-1.50906846521628,0.707239054092645,-0.913470002147316,0.280213164855865,4,3,5,0,0,1,0.537994559274274,-0.629640979965272,0.2125,-2.92126399590129,0.594513113497202,-2.30687972766891,3.43850510767767
"1002","AOD6ZKN5XR1H3",1,4,6,6,5,2,2,6,6,38,1,0.857382070597413,-0.396930735699312,-0.240944727359016,0.191783254182173,-1.6394443476215,5,3,3,5,5,1,0.556122639024133,1.21959117661777,0.00425,2.01421695146535,0.834447351637258,-0.109013647166382,1.75604358687576
"1008","AV9AHRB11V1V2",1,1,1,4,3,3,3,1,7,40,1,-0.702582913711496,0.159138129059171,-0.715036618084846,-2.57134988664155,2.19987067733323,4,5,1,0,0,2,1.63270955260512,-2.47887313654831,0.011,5.99385016907993,-0.214664852556909,-1.07575677069746,2.34783994593905
"1011","AL19PSNQDQJWF",1,4,3,4,3,4,4,5,8,43,1,0.857382070597413,-2.06513732997476,-0.715036618084846,-0.913470002147316,1.71995629921389,5,5,4,1,1,1,1.0853520559397,0.294975098326247,0.0705,3.93766992014836,2.23757766880893,1.22807501226147,0.364860277852763
"1012","A3P2C7NKDAP9XP",1,1,1,5,3,4,4,3,1,39,1,-0.182594585608526,1.27127585857614,-0.240944727359016,-0.913470002147316,-0.199701213263476,5,2,4,5,1,2,0.556122639024133,0.294975098326247,0.00175,0.27877818215431,0.21256663404137,-0.194979933309215,-0.721773178351056
"1015","AZSVR0O76WUYU",1,3,4,2,4,3,3,4,2,21,1,0.337393742494443,-0.952999600457794,-0.240944727359016,-1.46609663031206,1.71995629921389,5,2,5,5,5,1,0.0268932221085667,0.294975098326247,0.0285,4.09803219238952,-1.2926089797251,1.02205067489612,-0.759969345210614
"1018","A29ILRFYX1M8PE",2,1,5,5,4,5,2,1,3,22,0,0.857382070597413,0.159138129059171,-1.18912850881068,1.84966313867641,-0.679615591382816,7,2,5,0,0,1,1.63270955260512,-2.47887313654831,0.0285,0.323430492062561,-1.5210911500217,1.35212963155186,-0.771602442599025
"1020","a3e6v2i9weizn3",0,4,4,4,6,1,1,1,1,27,1,-0.182594585608526,1.27127585857614,0.233147163366815,-0.913470002147316,-0.679615591382816,3,2,4,2,1,1,0.00876514235870807,-0.629640979965272,0.0285,0.376677232773419,-1.226658546945,0.0436456921376069,0.517809544834567
"1024","A3HXEV518E9PZQ",1,3,1,6,6,2,1,4,9,82,1,1.37737039870038,1.27127585857614,1.18133094481848,1.84966313867641,-1.6394443476215,7,1,3,1,0,1,-0.520464274556858,-0.629640979965272,0.00175,-2.37626532485595,-0.998883675518126,2.40523336737536,3.0280550840041
"1025","A2ZT1IFBO8GB2Q",1,4,4,2,4,4,4,2,3,25,1,0.337393742494443,-0.952999600457794,-0.715036618084846,-0.360843373982571,1.24004192109455,4,3,3,9,4,1,1.10348013568956,-0.629640979965272,0.00028,2.66649127257346,-1.30428882313789,0.217760300265985,0.0655005829817613
"1026","AAOCGTXKZTC8H",0,4,1,5,4,4,1,1,5,26,0,0.857382070597413,0.715206993817653,-1.18912850881068,0.191783254182173,0.760127542975206,4,2,4,2,1,1,-2.05598818768631,-0.0641929882768975,0.0285,-1.84417596481998,-3.74876387724277,-0.383569646541502,-1.19143972189808
